   1              	 .syntax unified
 136              	 
 137              	 
 138 0000 044B     	 ldr r3,.L35
 139 0002 0344     	 add r3,r3,r0
 140 0004 5A09     	 lsrs r2,r3,#5
 141 0006 044B     	 ldr r3,.L35+4
 142 0008 1421     	 movs r1,#20
 143 000a 01FB0233 	 mla r3,r1,r2,r3
 144 000e 5868     	 ldr r0,[r3,#4]
 145 0010 7047     	 bx lr
 146              	.L36:
 147 0012 00BF     	 .align 2
 148              	.L35:
 149 0014 00FBFBAF 	 .word -1342440704
 150 0018 00000000 	 .word USBHost_Pipe_State
 152              	 .section .text.USBH_PipeGetToggle,"ax",%progbits
 153              	 .align 1
 154              	 .global USBH_PipeGetToggle
 155              	 .thumb
 156              	 .thumb_func
 158              	USBH_PipeGetToggle:
 159              	 
 160              	 
 161              	 
 162 0000 034B     	 ldr r3,.L38
 163 0002 0344     	 add r3,r3,r0
 164 0004 1422     	 movs r2,#20
 165 0006 5B09     	 lsrs r3,r3,#5
 166 0008 5343     	 muls r3,r2,r3
 167 000a 024A     	 ldr r2,.L38+4
 168 000c D058     	 ldr r0,[r2,r3]
 169 000e 7047     	 bx lr
 170              	.L39:
 171              	 .align 2
 172              	.L38:
 173 0010 00FBFBAF 	 .word -1342440704
 174 0014 00000000 	 .word USBHost_Pipe_State
 176              	 .section .text.USBH_PipeSetNextToggle,"ax",%progbits
 177              	 .align 1
 178              	 .global USBH_PipeSetNextToggle
 179              	 .thumb
 180              	 .thumb_func
 182              	USBH_PipeSetNextToggle:
 183              	 
 184              	 
 185 0000 0E4B     	 ldr r3,.L49
 186 0002 10B5     	 push {r4,lr}
 187 0004 0344     	 add r3,r3,r0
 188 0006 0E4C     	 ldr r4,.L49+4
 189 0008 69B1     	 cbz r1,.L41
 190 000a 1422     	 movs r2,#20
 191 000c 5809     	 lsrs r0,r3,#5
 192 000e 02FB0040 	 mla r0,r2,r0,r4
 193 0012 C268     	 ldr r2,[r0,#12]
 194 0014 9142     	 cmp r1,r2
 195 0016 06D3     	 bcc .L41
 196 0018 B1FBF2F0 	 udiv r0,r1,r2
 197 001c 02FB1012 	 mls r2,r2,r0,r1
 198 0020 0244     	 add r2,r2,r0
 199 0022 D207     	 lsls r2,r2,#31
 200 0024 08D5     	 bpl .L40
 201              	.L41:
 202 0026 1422     	 movs r2,#20
 203 0028 5B09     	 lsrs r3,r3,#5
 204 002a 5343     	 muls r3,r2,r3
 205 002c E258     	 ldr r2,[r4,r3]
 206 002e 22F00F02 	 bic r2,r2,#15
 207 0032 82F03002 	 eor r2,r2,#48
 208 0036 E250     	 str r2,[r4,r3]
 209              	.L40:
 210 0038 10BD     	 pop {r4,pc}
 211              	.L50:
 212 003a 00BF     	 .align 2
 213              	.L49:
 214 003c 00FBFBAF 	 .word -1342440704
 215 0040 00000000 	 .word USBHost_Pipe_State
 217              	 .section .text.USB_Disable,"ax",%progbits
 218              	 .align 1
 219              	 .global USB_Disable
 220              	 .thumb
 221              	 .thumb_func
 223              	USB_Disable:
 224              	 
 225              	 
 226 0000 08B5     	 push {r3,lr}
 227 0002 034B     	 ldr r3,.L52
 228 0004 DB68     	 ldr r3,[r3,#12]
 229 0006 9847     	 blx r3
 230 0008 024B     	 ldr r3,.L52+4
 231 000a 0022     	 movs r2,#0
 232 000c 1A70     	 strb r2,[r3]
 233 000e 08BD     	 pop {r3,pc}
 234              	.L53:
 235              	 .align 2
 236              	.L52:
 237 0010 00000000 	 .word Driver_USBH0
 238 0014 00000000 	 .word USB_IsInitialized
 240              	 .section .text.USB_Init_Host,"ax",%progbits
 241              	 .align 1
 242              	 .global USB_Init_Host
 243              	 .thumb
 244              	 .thumb_func
 246              	USB_Init_Host:
 247              	 
 248              	 
 249 0000 0F4B     	 ldr r3,.L55
 250 0002 70B5     	 push {r4,r5,r6,lr}
 251 0004 1860     	 str r0,[r3]
 252 0006 0120     	 movs r0,#1
 253 0008 FFF7FEFF 	 bl XMC_SCU_CLOCK_EnableClock
 254 000c 0D4B     	 ldr r3,.L55+4
 255 000e 0E4C     	 ldr r4,.L55+8
 256 0010 0125     	 movs r5,#1
 257 0012 1D70     	 strb r5,[r3]
 258 0014 0D4B     	 ldr r3,.L55+12
 259 0016 0026     	 movs r6,#0
 260 0018 1E70     	 strb r6,[r3]
 261 001a 0D4B     	 ldr r3,.L55+16
 262 001c 4022     	 movs r2,#64
 263 001e 1A70     	 strb r2,[r3]
 264 0020 E368     	 ldr r3,[r4,#12]
 265 0022 9847     	 blx r3
 266 0024 0B49     	 ldr r1,.L55+20
 267 0026 A368     	 ldr r3,[r4,#8]
 268 0028 0B48     	 ldr r0,.L55+24
 269 002a 9847     	 blx r3
 270 002c 2369     	 ldr r3,[r4,#16]
 271 002e 0220     	 movs r0,#2
 272 0030 9847     	 blx r3
 273 0032 6369     	 ldr r3,[r4,#20]
 274 0034 3046     	 mov r0,r6
 275 0036 2946     	 mov r1,r5
 276 0038 9847     	 blx r3
 277 003a 084B     	 ldr r3,.L55+28
 278 003c 1D70     	 strb r5,[r3]
 279 003e 70BD     	 pop {r4,r5,r6,pc}
 280              	.L56:
 281              	 .align 2
 282              	.L55:
 283 0040 00000000 	 .word USBH_EventCB
 284 0044 00000000 	 .word USB_HostState
 285 0048 00000000 	 .word Driver_USBH0
 286 004c 00000000 	 .word USB_Host_ConfigurationNumber
 287 0050 00000000 	 .word .LANCHOR0
 288 0054 00000000 	 .word USBH_SignalPipeEventHandler
 289 0058 00000000 	 .word USBH_SignalPortEventHandler
 290 005c 00000000 	 .word USB_IsInitialized
 292              	 .section .text.Pipe_SelectPipe,"ax",%progbits
 293              	 .align 1
 294              	 .global Pipe_SelectPipe
 295              	 .thumb
 296              	 .thumb_func
 298              	Pipe_SelectPipe:
 299              	 
 300              	 
 301              	 
 302 0000 014B     	 ldr r3,.L58
 303 0002 1860     	 str r0,[r3]
 304 0004 7047     	 bx lr
 305              	.L59:
 306 0006 00BF     	 .align 2
 307              	.L58:
 308 0008 00000000 	 .word XMC_USB_SelectedPipe
 310              	 .section .text.Pipe_SetPipeToken,"ax",%progbits
 311              	 .align 1
 312              	 .global Pipe_SetPipeToken
 313              	 .thumb
 314              	 .thumb_func
 316              	Pipe_SetPipeToken:
 317              	 
 318              	 
 319              	 
 320 0000 7047     	 bx lr
 322              	 .section .text.Pipe_GetCurrentPipe,"ax",%progbits
 323              	 .align 1
 324              	 .global Pipe_GetCurrentPipe
 325              	 .thumb
 326              	 .thumb_func
 328              	Pipe_GetCurrentPipe:
 329              	 
 330              	 
 331              	 
 332 0000 014B     	 ldr r3,.L62
 333 0002 1878     	 ldrb r0,[r3]
 334 0004 7047     	 bx lr
 335              	.L63:
 336 0006 00BF     	 .align 2
 337              	.L62:
 338 0008 00000000 	 .word XMC_USB_SelectedPipe
 340              	 .section .text.Pipe_ClearError,"ax",%progbits
 341              	 .align 1
 342              	 .global Pipe_ClearError
 343              	 .thumb
 344              	 .thumb_func
 346              	Pipe_ClearError:
 347              	 
 348              	 
 349              	 
 350 0000 7047     	 bx lr
 352              	 .section .text.Pipe_Unfreeze,"ax",%progbits
 353              	 .align 1
 354              	 .global Pipe_Unfreeze
 355              	 .thumb
 356              	 .thumb_func
 358              	Pipe_Unfreeze:
 359              	 
 360              	 
 361              	 
 362 0000 7047     	 bx lr
 364              	 .section .text.Pipe_WaitUntilReady,"ax",%progbits
 365              	 .align 1
 366              	 .global Pipe_WaitUntilReady
 367              	 .thumb
 368              	 .thumb_func
 370              	Pipe_WaitUntilReady:
 371              	 
 372              	 
 373              	 
 374 0000 0020     	 movs r0,#0
 375 0002 7047     	 bx lr
 377              	 .section .text.Pipe_Write_8,"ax",%progbits
 378              	 .align 1
 379              	 .global Pipe_Write_8
 380              	 .thumb
 381              	 .thumb_func
 383              	Pipe_Write_8:
 384              	 
 385              	 
 386              	 
 387 0000 7047     	 bx lr
 389              	 .section .text.Pipe_ClearSETUP,"ax",%progbits
 390              	 .align 1
 391              	 .global Pipe_ClearSETUP
 392              	 .thumb
 393              	 .thumb_func
 395              	Pipe_ClearSETUP:
 396              	 
 397              	 
 398              	 
 399 0000 7047     	 bx lr
 401              	 .section .text.Pipe_Freeze,"ax",%progbits
 402              	 .align 1
 403              	 .global Pipe_Freeze
 404              	 .thumb
 405              	 .thumb_func
 407              	Pipe_Freeze:
 408              	 
 409              	 
 410              	 
 411 0000 7047     	 bx lr
 413              	 .section .text.Pipe_ClearIN,"ax",%progbits
 414              	 .align 1
 415              	 .global Pipe_ClearIN
 416              	 .thumb
 417              	 .thumb_func
 419              	Pipe_ClearIN:
 420              	 
 421              	 
 422              	 
 423 0000 7047     	 bx lr
 425              	 .section .text.Pipe_ClearOUT,"ax",%progbits
 426              	 .align 1
 427              	 .global Pipe_ClearOUT
 428              	 .thumb
 429              	 .thumb_func
 431              	Pipe_ClearOUT:
 432              	 
 433              	 
 434              	 
 435 0000 7047     	 bx lr
 437              	 .section .text.Pipe_IsSETUPSent,"ax",%progbits
 438              	 .align 1
 439              	 .global Pipe_IsSETUPSent
 440              	 .thumb
 441              	 .thumb_func
 443              	Pipe_IsSETUPSent:
 444              	 
 445              	 
 446              	 
 447 0000 0120     	 movs r0,#1
 448 0002 7047     	 bx lr
 450              	 .section .text.Pipe_IsOUTReady,"ax",%progbits
 451              	 .align 1
 452              	 .global Pipe_IsOUTReady
 453              	 .thumb
 454              	 .thumb_func
 456              	Pipe_IsOUTReady:
 457              	 
 458              	 
 459              	 
 460 0000 0020     	 movs r0,#0
 461 0002 7047     	 bx lr
 463              	 .section .text.Pipe_BytesInPipe,"ax",%progbits
 464              	 .align 1
 465              	 .global Pipe_BytesInPipe
 466              	 .thumb
 467              	 .thumb_func
 469              	Pipe_BytesInPipe:
 470              	 
 471              	 
 472              	 
 473 0000 044B     	 ldr r3,.L80
 474 0002 1B68     	 ldr r3,[r3]
 475 0004 23B1     	 cbz r3,.L75
 476 0006 DB68     	 ldr r3,[r3,#12]
 477 0008 13B1     	 cbz r3,.L75
 478 000a 034A     	 ldr r2,.L80+4
 479 000c 1068     	 ldr r0,[r2]
 480 000e 1847     	 bx r3
 481              	.L75:
 482 0010 0020     	 movs r0,#0
 483 0012 7047     	 bx lr
 484              	.L81:
 485              	 .align 2
 486              	.L80:
 487 0014 00000000 	 .word USBH_EventCB
 488 0018 00000000 	 .word XMC_USB_SelectedPipe
 490              	 .section .text.Pipe_Read_8,"ax",%progbits
 491              	 .align 1
 492              	 .global Pipe_Read_8
 493              	 .thumb
 494              	 .thumb_func
 496              	Pipe_Read_8:
 497              	 
 498              	 
 499              	 
 500 0000 044B     	 ldr r3,.L88
 501 0002 1B68     	 ldr r3,[r3]
 502 0004 23B1     	 cbz r3,.L83
 503 0006 1B69     	 ldr r3,[r3,#16]
 504 0008 13B1     	 cbz r3,.L83
 505 000a 034A     	 ldr r2,.L88+4
 506 000c 1068     	 ldr r0,[r2]
 507 000e 1847     	 bx r3
 508              	.L83:
 509 0010 0020     	 movs r0,#0
 510 0012 7047     	 bx lr
 511              	.L89:
 512              	 .align 2
 513              	.L88:
 514 0014 00000000 	 .word USBH_EventCB
 515 0018 00000000 	 .word XMC_USB_SelectedPipe
 517              	 .section .text.Pipe_IsINReceived,"ax",%progbits
 518              	 .align 1
 519              	 .global Pipe_IsINReceived
 520              	 .thumb
 521              	 .thumb_func
 523              	Pipe_IsINReceived:
 524              	 
 525              	 
 526              	 
 527 0000 044B     	 ldr r3,.L96
 528 0002 1B68     	 ldr r3,[r3]
 529 0004 23B1     	 cbz r3,.L91
 530 0006 5B69     	 ldr r3,[r3,#20]
 531 0008 13B1     	 cbz r3,.L91
 532 000a 034A     	 ldr r2,.L96+4
 533 000c 1068     	 ldr r0,[r2]
 534 000e 1847     	 bx r3
 535              	.L91:
 536 0010 0020     	 movs r0,#0
 537 0012 7047     	 bx lr
 538              	.L97:
 539              	 .align 2
 540              	.L96:
 541 0014 00000000 	 .word USBH_EventCB
 542 0018 00000000 	 .word XMC_USB_SelectedPipe
 544              	 .section .text.USB_SetHostState,"ax",%progbits
 545              	 .align 1
 546              	 .global USB_SetHostState
 547              	 .thumb
 548              	 .thumb_func
 550              	USB_SetHostState:
 551              	 
 552              	 
 553              	 
 554 0000 014B     	 ldr r3,.L99
 555 0002 1870     	 strb r0,[r3]
 556 0004 7047     	 bx lr
 557              	.L100:
 558 0006 00BF     	 .align 2
 559              	.L99:
 560 0008 00000000 	 .word USB_HostState
 562              	 .section .text.USB_GetHostState,"ax",%progbits
 563              	 .align 1
 564              	 .global USB_GetHostState
 565              	 .thumb
 566              	 .thumb_func
 568              	USB_GetHostState:
 569              	 
 570              	 
 571              	 
 572 0000 014B     	 ldr r3,.L102
 573 0002 1B78     	 ldrb r3,[r3]
 574 0004 0370     	 strb r3,[r0]
 575 0006 7047     	 bx lr
 576              	.L103:
 577              	 .align 2
 578              	.L102:
 579 0008 00000000 	 .word USB_HostState
 581              	 .section .text.USB_Host_GetFrameNumber,"ax",%progbits
 582              	 .align 1
 583              	 .global USB_Host_GetFrameNumber
 584              	 .thumb
 585              	 .thumb_func
 587              	USB_Host_GetFrameNumber:
 588              	 
 589              	 
 590              	 
 591 0000 014B     	 ldr r3,.L105
 592 0002 5B6C     	 ldr r3,[r3,#68]
 593 0004 1847     	 bx r3
 594              	.L106:
 595 0006 00BF     	 .align 2
 596              	.L105:
 597 0008 00000000 	 .word Driver_USBH0
 599              	 .section .text.USB_ResetInterface,"ax",%progbits
 600              	 .align 1
 601              	 .global USB_ResetInterface
 602              	 .thumb
 603              	 .thumb_func
 605              	USB_ResetInterface:
 606              	 
 607              	 
 608              	 
 609 0000 FFF7FEBF 	 b USB_Host_ResetDevice
 611              	 .section .text.USB_Host_IsBusSuspended,"ax",%progbits
 612              	 .align 1
 613              	 .global USB_Host_IsBusSuspended
 614              	 .thumb
 615              	 .thumb_func
 617              	USB_Host_IsBusSuspended:
 618              	 
 619              	 
 620              	 
 621 0000 0020     	 movs r0,#0
 622 0002 7047     	 bx lr
 624              	 .section .text.USB_Host_IsBusResetComplete,"ax",%progbits
 625              	 .align 1
 626              	 .global USB_Host_IsBusResetComplete
 627              	 .thumb
 628              	 .thumb_func
 630              	USB_Host_IsBusResetComplete:
 631              	 
 632              	 
 633              	 
 634 0000 0120     	 movs r0,#1
 635 0002 7047     	 bx lr
 637              	 .section .text.USB_Host_SuspendBus,"ax",%progbits
 638              	 .align 1
 639              	 .global USB_Host_SuspendBus
 640              	 .thumb
 641              	 .thumb_func
 643              	USB_Host_SuspendBus:
 644              	 
 645              	 
 646              	 
 647 0000 034B     	 ldr r3,.L111
 648 0002 0122     	 movs r2,#1
 649 0004 1A70     	 strb r2,[r3]
 650 0006 034B     	 ldr r3,.L111+4
 651 0008 0020     	 movs r0,#0
 652 000a DB69     	 ldr r3,[r3,#28]
 653 000c 1847     	 bx r3
 654              	.L112:
 655 000e 00BF     	 .align 2
 656              	.L111:
 657 0010 00000000 	 .word .LANCHOR1
 658 0014 00000000 	 .word Driver_USBH0
 660              	 .section .text.Pipe_ResetPipe,"ax",%progbits
 661              	 .align 1
 662              	 .global Pipe_ResetPipe
 663              	 .thumb
 664              	 .thumb_func
 666              	Pipe_ResetPipe:
 667              	 
 668              	 
 669              	 
 670 0000 014B     	 ldr r3,.L114
 671 0002 0022     	 movs r2,#0
 672 0004 1A60     	 str r2,[r3]
 673 0006 7047     	 bx lr
 674              	.L115:
 675              	 .align 2
 676              	.L114:
 677 0008 00000000 	 .word XMC_USB_SelectedPipe
 679              	 .section .text.USB_Host_ResumeBus,"ax",%progbits
 680              	 .align 1
 681              	 .global USB_Host_ResumeBus
 682              	 .thumb
 683              	 .thumb_func
 685              	USB_Host_ResumeBus:
 686              	 
 687              	 
 688 0000 10B5     	 push {r4,lr}
 689 0002 054C     	 ldr r4,.L121
 690 0004 2378     	 ldrb r3,[r4]
 691 0006 2BB1     	 cbz r3,.L116
 692 0008 044B     	 ldr r3,.L121+4
 693 000a 0020     	 movs r0,#0
 694 000c 1B6A     	 ldr r3,[r3,#32]
 695 000e 9847     	 blx r3
 696 0010 0023     	 movs r3,#0
 697 0012 2370     	 strb r3,[r4]
 698              	.L116:
 699 0014 10BD     	 pop {r4,pc}
 700              	.L122:
 701 0016 00BF     	 .align 2
 702              	.L121:
 703 0018 00000000 	 .word .LANCHOR1
 704 001c 00000000 	 .word Driver_USBH0
 706              	 .section .text.Pipe_ConfigurePipeTable,"ax",%progbits
 707              	 .align 1
 708              	 .global Pipe_ConfigurePipeTable
 709              	 .thumb
 710              	 .thumb_func
 712              	Pipe_ConfigurePipeTable:
 713              	 
 714              	 
 715              	 
 716 0000 0120     	 movs r0,#1
 717 0002 7047     	 bx lr
 719              	 .section .text.Pipe_IsStalled,"ax",%progbits
 720              	 .align 1
 721              	 .global Pipe_IsStalled
 722              	 .thumb
 723              	 .thumb_func
 725              	Pipe_IsStalled:
 726              	 
 727              	 
 728              	 
 729 0000 064B     	 ldr r3,.L125
 730 0002 1A68     	 ldr r2,[r3]
 731 0004 064B     	 ldr r3,.L125+4
 732 0006 1344     	 add r3,r3,r2
 733 0008 5A09     	 lsrs r2,r3,#5
 734 000a 064B     	 ldr r3,.L125+8
 735 000c 1421     	 movs r1,#20
 736 000e 01FB0233 	 mla r3,r1,r2,r3
 737 0012 5868     	 ldr r0,[r3,#4]
 738 0014 C0F30010 	 ubfx r0,r0,#4,#1
 739 0018 7047     	 bx lr
 740              	.L126:
 741 001a 00BF     	 .align 2
 742              	.L125:
 743 001c 00000000 	 .word XMC_USB_SelectedPipe
 744 0020 00FBFBAF 	 .word -1342440704
 745 0024 00000000 	 .word USBHost_Pipe_State
 747              	 .section .text.Pipe_GetBoundEndpointAddress,"ax",%progbits
 748              	 .align 1
 749              	 .global Pipe_GetBoundEndpointAddress
 750              	 .thumb
 751              	 .thumb_func
 753              	Pipe_GetBoundEndpointAddress:
 754              	 
 755              	 
 756              	 
 757 0000 054B     	 ldr r3,.L128
 758 0002 1A68     	 ldr r2,[r3]
 759 0004 054B     	 ldr r3,.L128+4
 760 0006 1344     	 add r3,r3,r2
 761 0008 5A09     	 lsrs r2,r3,#5
 762 000a 054B     	 ldr r3,.L128+8
 763 000c 1421     	 movs r1,#20
 764 000e 01FB0233 	 mla r3,r1,r2,r3
 765 0012 187C     	 ldrb r0,[r3,#16]
 766 0014 7047     	 bx lr
 767              	.L129:
 768 0016 00BF     	 .align 2
 769              	.L128:
 770 0018 00000000 	 .word XMC_USB_SelectedPipe
 771 001c 00FBFBAF 	 .word -1342440704
 772 0020 00000000 	 .word USBHost_Pipe_State
 774              	 .section .text.Pipe_ResetToggle,"ax",%progbits
 775              	 .align 1
 776              	 .global Pipe_ResetToggle
 777              	 .thumb
 778              	 .thumb_func
 780              	Pipe_ResetToggle:
 781              	 
 782              	 
 783              	 
 784 0000 054B     	 ldr r3,.L131
 785 0002 1A68     	 ldr r2,[r3]
 786 0004 054B     	 ldr r3,.L131+4
 787 0006 1344     	 add r3,r3,r2
 788 0008 5B09     	 lsrs r3,r3,#5
 789 000a 1422     	 movs r2,#20
 790 000c 5343     	 muls r3,r2,r3
 791 000e 044A     	 ldr r2,.L131+8
 792 0010 1021     	 movs r1,#16
 793 0012 D150     	 str r1,[r2,r3]
 794 0014 7047     	 bx lr
 795              	.L132:
 796 0016 00BF     	 .align 2
 797              	.L131:
 798 0018 00000000 	 .word XMC_USB_SelectedPipe
 799 001c 00FBFBAF 	 .word -1342440704
 800 0020 00000000 	 .word USBHost_Pipe_State
 802              	 .section .text.Pipe_IsReadWriteAllowed,"ax",%progbits
 803              	 .align 1
 804              	 .global Pipe_IsReadWriteAllowed
 805              	 .thumb
 806              	 .thumb_func
 808              	Pipe_IsReadWriteAllowed:
 809              	 
 810              	 
 811              	 
 812 0000 0120     	 movs r0,#1
 813 0002 7047     	 bx lr
 815              	 .section .text.USBH_GLUE_StartTimer,"ax",%progbits
 816              	 .align 1
 817              	 .global USBH_GLUE_StartTimer
 818              	 .thumb
 819              	 .thumb_func
 821              	USBH_GLUE_StartTimer:
 822              	 
 823              	 
 824              	 
 825 0000 064B     	 ldr r3,.L135
 826 0002 074A     	 ldr r2,.L135+4
 827 0004 1860     	 str r0,[r3]
 828 0006 074B     	 ldr r3,.L135+8
 829 0008 5A60     	 str r2,[r3,#4]
 830 000a 074A     	 ldr r2,.L135+12
 831 000c FC21     	 movs r1,#252
 832 000e 82F82310 	 strb r1,[r2,#35]
 833 0012 0022     	 movs r2,#0
 834 0014 9A60     	 str r2,[r3,#8]
 835 0016 0722     	 movs r2,#7
 836 0018 1A60     	 str r2,[r3]
 837 001a 7047     	 bx lr
 838              	.L136:
 839              	 .align 2
 840              	.L135:
 841 001c 00000000 	 .word usbh_glue_systick_flag
 842 0020 BFD40100 	 .word 119999
 843 0024 10E000E0 	 .word -536813552
 844 0028 00ED00E0 	 .word -536810240
 846              	 .section .text.SysTick_Handler,"ax",%progbits
 847              	 .align 1
 848              	 .global SysTick_Handler
 849              	 .thumb
 850              	 .thumb_func
 852              	SysTick_Handler:
 853              	 
 854              	 
 855              	 
 856 0000 064B     	 ldr r3,.L139
 857 0002 1A68     	 ldr r2,[r3]
 858 0004 013A     	 subs r2,r2,#1
 859 0006 1A60     	 str r2,[r3]
 860 0008 1B68     	 ldr r3,[r3]
 861 000a 0BB9     	 cbnz r3,.L138
 862 000c 044A     	 ldr r2,.L139+4
 863 000e 1360     	 str r3,[r2]
 864              	.L138:
 865 0010 044A     	 ldr r2,.L139+8
 866 0012 1368     	 ldr r3,[r2]
 867 0014 0133     	 adds r3,r3,#1
 868 0016 1360     	 str r3,[r2]
 869 0018 7047     	 bx lr
 870              	.L140:
 871 001a 00BF     	 .align 2
 872              	.L139:
 873 001c 00000000 	 .word usbh_glue_systick_flag
 874 0020 10E000E0 	 .word -536813552
 875 0024 00000000 	 .word Counter
 877              	 .section .text.USBH_GLUE_IsTimerRunning,"ax",%progbits
 878              	 .align 1
 879              	 .global USBH_GLUE_IsTimerRunning
 880              	 .thumb
 881              	 .thumb_func
 883              	USBH_GLUE_IsTimerRunning:
 884              	 
 885              	 
 886              	 
 887 0000 024B     	 ldr r3,.L142
 888 0002 1868     	 ldr r0,[r3]
 889 0004 0030     	 adds r0,r0,#0
 890 0006 18BF     	 it ne
 891 0008 0120     	 movne r0,#1
 892 000a 7047     	 bx lr
 893              	.L143:
 894              	 .align 2
 895              	.L142:
 896 000c 00000000 	 .word usbh_glue_systick_flag
 898              	 .section .text.XMC_USBH_osDelay,"ax",%progbits
 899              	 .align 1
 900              	 .global XMC_USBH_osDelay
 901              	 .thumb
 902              	 .thumb_func
 904              	XMC_USBH_osDelay:
 905              	 
 906              	 
 907 0000 08B5     	 push {r3,lr}
 908 0002 FFF7FEFF 	 bl USBH_GLUE_StartTimer
 909              	.L145:
 910 0006 FFF7FEFF 	 bl USBH_GLUE_IsTimerRunning
 911 000a 0028     	 cmp r0,#0
 912 000c FBD1     	 bne .L145
 913 000e 08BD     	 pop {r3,pc}
 915              	 .section .text.USBH_WaitForTransfer,"ax",%progbits
 916              	 .align 1
 917              	 .global USBH_WaitForTransfer
 918              	 .thumb
 919              	 .thumb_func
 921              	USBH_WaitForTransfer:
 922              	 
 923              	 
 924 0000 144B     	 ldr r3,.L154
 925 0002 0344     	 add r3,r3,r0
 926 0004 70B5     	 push {r4,r5,r6,lr}
 927 0006 0546     	 mov r5,r0
 928 0008 5C09     	 lsrs r4,r3,#5
